Query_ID,N_Value,M_Value,Iteration_Number,Success_Probability,Confidence_Threshold,Stopping_Iteration,Stopped
Q0222,5000,1,18,0.2497,0.9,25,No
Q0222,5000,1,19,0.2746,0.9,25,No
Q0222,5000,1,20,0.3002,0.9,25,No
Q0222,5000,1,21,0.3264,0.9,25,No
Q0222,5000,1,22,0.3532,0.9,25,No
Q0222,5000,1,23,0.3805,0.9,25,No
Q0222,5000,1,24,0.4081,0.9,25,No
Q0222,5000,1,25,0.4361,0.9,25,Yes
Q0223,5000,1,1,0.0018,0.9,25,No
Q0223,5000,1,2,0.005,0.9,25,No
Q0223,5000,1,3,0.0098,0.9,25,No
Q0223,5000,1,4,0.0161,0.9,25,No
Q0223,5000,1,5,0.024,0.9,25,No
Q0223,5000,1,6,0.0334,0.9,25,No
Q0223,5000,1,7,0.0443,0.9,25,No
Q0223,5000,1,8,0.0567,0.9,25,No
Q0223,5000,1,9,0.0705,0.9,25,No
Q0223,5000,1,10,0.0856,0.9,25,No
Q0223,5000,1,11,0.1021,0.9,25,No
Q0223,5000,1,12,0.1199,0.9,25,No
Q0223,5000,1,13,0.1389,0.9,25,No
Q0223,5000,1,14,0.159,0.9,25,No
Q0223,5000,1,15,0.1802,0.9,25,No
Q0223,5000,1,16,0.2025,0.9,25,No
Q0223,5000,1,17,0.2256,0.9,25,No
Q0223,5000,1,18,0.2497,0.9,25,No
Q0223,5000,1,19,0.2746,0.9,25,No
Q0223,5000,1,20,0.3002,0.9,25,No
Q0223,5000,1,21,0.3264,0.9,25,No
Q0223,5000,1,22,0.3532,0.9,25,No
Q0223,5000,1,23,0.3805,0.9,25,No
Q0223,5000,1,24,0.4081,0.9,25,No
Q0223,5000,1,25,0.4361,0.9,25,Yes
Q0224,5000,2,1,0.0036,0.9,25,No
Q0224,5000,2,2,0.01,0.9,25,No
Q0224,5000,2,3,0.0195,0.9,25,No
Q0224,5000,2,4,0.0321,0.9,25,No
Q0224,5000,2,5,0.0476,0.9,25,No
Q0224,5000,2,6,0.0661,0.9,25,No
Q0224,5000,2,7,0.0873,0.9,25,No
Q0224,5000,2,8,0.1112,0.9,25,No
Q0224,5000,2,9,0.1376,0.9,25,No
Q0224,5000,2,10,0.1663,0.9,25,No
Q0224,5000,2,11,0.1971,0.9,25,No
Q0224,5000,2,12,0.2299,0.9,25,No
Q0224,5000,2,13,0.2644,0.9,25,No
Q0224,5000,2,14,0.3004,0.9,25,No
Q0224,5000,2,15,0.3376,0.9,25,No
Q0224,5000,2,16,0.376,0.9,25,No
Q0224,5000,2,17,0.4151,0.9,25,No
Q0224,5000,2,18,0.4547,0.9,25,No
Q0224,5000,2,19,0.4947,0.9,25,No
Q0224,5000,2,20,0.5346,0.9,25,No
Q0224,5000,2,21,0.5744,0.9,25,No
Q0224,5000,2,22,0.6137,0.9,25,No
Q0224,5000,2,23,0.6522,0.9,25,No
Q0224,5000,2,24,0.6898,0.9,25,No
Q0224,5000,2,25,0.7261,0.9,25,Yes
Q0225,5000,1,1,0.0018,0.9,25,No
Q0225,5000,1,2,0.005,0.9,25,No
Q0225,5000,1,3,0.0098,0.9,25,No
Q0225,5000,1,4,0.0161,0.9,25,No
Q0225,5000,1,5,0.024,0.9,25,No
Q0225,5000,1,6,0.0334,0.9,25,No
Q0225,5000,1,7,0.0443,0.9,25,No
Q0225,5000,1,8,0.0567,0.9,25,No
Q0225,5000,1,9,0.0705,0.9,25,No
Q0225,5000,1,10,0.0856,0.9,25,No
Q0225,5000,1,11,0.1021,0.9,25,No
Q0225,5000,1,12,0.1199,0.9,25,No
Q0225,5000,1,13,0.1389,0.9,25,No
Q0225,5000,1,14,0.159,0.9,25,No
Q0225,5000,1,15,0.1802,0.9,25,No
Q0225,5000,1,16,0.2025,0.9,25,No
Q0225,5000,1,17,0.2256,0.9,25,No
Q0225,5000,1,18,0.2497,0.9,25,No
Q0225,5000,1,19,0.2746,0.9,25,No
Q0225,5000,1,20,0.3002,0.9,25,No
Q0225,5000,1,21,0.3264,0.9,25,No
Q0225,5000,1,22,0.3532,0.9,25,No
Q0225,5000,1,23,0.3805,0.9,25,No
Q0225,5000,1,24,0.4081,0.9,25,No
Q0225,5000,1,25,0.4361,0.9,25,Yes
Q0226,5000,2,1,0.0036,0.9,25,No
Q0226,5000,2,2,0.01,0.9,25,No
Q0226,5000,2,3,0.0195,0.9,25,No
Q0226,5000,2,4,0.0321,0.9,25,No
Q0226,5000,2,5,0.0476,0.9,25,No
Q0226,5000,2,6,0.0661,0.9,25,No
Q0226,5000,2,7,0.0873,0.9,25,No
Q0226,5000,2,8,0.1112,0.9,25,No
Q0226,5000,2,9,0.1376,0.9,25,No
Q0226,5000,2,10,0.1663,0.9,25,No
Q0226,5000,2,11,0.1971,0.9,25,No
Q0226,5000,2,12,0.2299,0.9,25,No
Q0226,5000,2,13,0.2644,0.9,25,No
Q0226,5000,2,14,0.3004,0.9,25,No
Q0226,5000,2,15,0.3376,0.9,25,No
Q0226,5000,2,16,0.376,0.9,25,No
Q0226,5000,2,17,0.4151,0.9,25,No
Q0226,5000,2,18,0.4547,0.9,25,No
Q0226,5000,2,19,0.4947,0.9,25,No
Q0226,5000,2,20,0.5346,0.9,25,No
Q0226,5000,2,21,0.5744,0.9,25,No
Q0226,5000,2,22,0.6137,0.9,25,No
Q0226,5000,2,23,0.6522,0.9,25,No
Q0226,5000,2,24,0.6898,0.9,25,No
Q0226,5000,2,25,0.7261,0.9,25,Yes
Q0227,5000,1,1,0.0018,0.9,25,No
Q0227,5000,1,2,0.005,0.9,25,No
Q0227,5000,1,3,0.0098,0.9,25,No
Q0227,5000,1,4,0.0161,0.9,25,No
Q0227,5000,1,5,0.024,0.9,25,No
Q0227,5000,1,6,0.0334,0.9,25,No
Q0227,5000,1,7,0.0443,0.9,25,No
Q0227,5000,1,8,0.0567,0.9,25,No
Q0227,5000,1,9,0.0705,0.9,25,No
Q0227,5000,1,10,0.0856,0.9,25,No
Q0227,5000,1,11,0.1021,0.9,25,No
Q0227,5000,1,12,0.1199,0.9,25,No
Q0227,5000,1,13,0.1389,0.9,25,No
Q0227,5000,1,14,0.159,0.9,25,No
Q0227,5000,1,15,0.1802,0.9,25,No
Q0227,5000,1,16,0.2025,0.9,25,No
Q0227,5000,1,17,0.2256,0.9,25,No
Q0227,5000,1,18,0.2497,0.9,25,No
Q0227,5000,1,19,0.2746,0.9,25,No
Q0227,5000,1,20,0.3002,0.9,25,No
Q0227,5000,1,21,0.3264,0.9,25,No
Q0227,5000,1,22,0.3532,0.9,25,No
Q0227,5000,1,23,0.3805,0.9,25,No
Q0227,5000,1,24,0.4081,0.9,25,No
Q0227,5000,1,25,0.4361,0.9,25,Yes
Q0228,5000,1,1,0.0018,0.9,25,No
Q0228,5000,1,2,0.005,0.9,25,No
Q0228,5000,1,3,0.0098,0.9,25,No
Q0228,5000,1,4,0.0161,0.9,25,No
Q0228,5000,1,5,0.024,0.9,25,No
Q0228,5000,1,6,0.0334,0.9,25,No
Q0228,5000,1,7,0.0443,0.9,25,No
Q0228,5000,1,8,0.0567,0.9,25,No
Q0228,5000,1,9,0.0705,0.9,25,No
Q0228,5000,1,10,0.0856,0.9,25,No
Q0228,5000,1,11,0.1021,0.9,25,No
Q0228,5000,1,12,0.1199,0.9,25,No
Q0228,5000,1,13,0.1389,0.9,25,No
Q0228,5000,1,14,0.159,0.9,25,No
Q0228,5000,1,15,0.1802,0.9,25,No
Q0228,5000,1,16,0.2025,0.9,25,No
Q0228,5000,1,17,0.2256,0.9,25,No
Q0228,5000,1,18,0.2497,0.9,25,No
Q0228,5000,1,19,0.2746,0.9,25,No
Q0228,5000,1,20,0.3002,0.9,25,No
Q0228,5000,1,21,0.3264,0.9,25,No
Q0228,5000,1,22,0.3532,0.9,25,No
Q0228,5000,1,23,0.3805,0.9,25,No
Q0228,5000,1,24,0.4081,0.9,25,No
Q0228,5000,1,25,0.4361,0.9,25,Yes
Q0229,5000,1,1,0.0018,0.9,25,No
Q0229,5000,1,2,0.005,0.9,25,No
Q0229,5000,1,3,0.0098,0.9,25,No
Q0229,5000,1,4,0.0161,0.9,25,No
Q0229,5000,1,5,0.024,0.9,25,No
Q0229,5000,1,6,0.0334,0.9,25,No
Q0229,5000,1,7,0.0443,0.9,25,No
Q0229,5000,1,8,0.0567,0.9,25,No
Q0229,5000,1,9,0.0705,0.9,25,No
Q0229,5000,1,10,0.0856,0.9,25,No
Q0229,5000,1,11,0.1021,0.9,25,No
Q0229,5000,1,12,0.1199,0.9,25,No
Q0229,5000,1,13,0.1389,0.9,25,No
Q0229,5000,1,14,0.159,0.9,25,No
Q0229,5000,1,15,0.1802,0.9,25,No
Q0229,5000,1,16,0.2025,0.9,25,No
Q0229,5000,1,17,0.2256,0.9,25,No
Q0229,5000,1,18,0.2497,0.9,25,No
Q0229,5000,1,19,0.2746,0.9,25,No
Q0229,5000,1,20,0.3002,0.9,25,No
Q0229,5000,1,21,0.3264,0.9,25,No
Q0229,5000,1,22,0.3532,0.9,25,No
Q0229,5000,1,23,0.3805,0.9,25,No
Q0229,5000,1,24,0.4081,0.9,25,No
Q0229,5000,1,25,0.4361,0.9,25,Yes
Q0230,5000,1,1,0.0018,0.9,25,No
Q0230,5000,1,2,0.005,0.9,25,No
Q0230,5000,1,3,0.0098,0.9,25,No
Q0230,5000,1,4,0.0161,0.9,25,No
Q0230,5000,1,5,0.024,0.9,25,No
Q0230,5000,1,6,0.0334,0.9,25,No
Q0230,5000,1,7,0.0443,0.9,25,No
Q0230,5000,1,8,0.0567,0.9,25,No
Q0230,5000,1,9,0.0705,0.9,25,No
Q0230,5000,1,10,0.0856,0.9,25,No
Q0230,5000,1,11,0.1021,0.9,25,No
Q0230,5000,1,12,0.1199,0.9,25,No
Q0230,5000,1,13,0.1389,0.9,25,No
Q0230,5000,1,14,0.159,0.9,25,No
Q0230,5000,1,15,0.1802,0.9,25,No
Q0230,5000,1,16,0.2025,0.9,25,No
Q0230,5000,1,17,0.2256,0.9,25,No
Q0230,5000,1,18,0.2497,0.9,25,No
Q0230,5000,1,19,0.2746,0.9,25,No
Q0230,5000,1,20,0.3002,0.9,25,No
Q0230,5000,1,21,0.3264,0.9,25,No
Q0230,5000,1,22,0.3532,0.9,25,No
Q0230,5000,1,23,0.3805,0.9,25,No
Q0230,5000,1,24,0.4081,0.9,25,No
Q0230,5000,1,25,0.4361,0.9,25,Yes
Q0231,5000,1,1,0.0018,0.9,25,No
Q0231,5000,1,2,0.005,0.9,25,No
Q0231,5000,1,3,0.0098,0.9,25,No
Q0231,5000,1,4,0.0161,0.9,25,No
Q0231,5000,1,5,0.024,0.9,25,No
Q0231,5000,1,6,0.0334,0.9,25,No
Q0231,5000,1,7,0.0443,0.9,25,No
Q0231,5000,1,8,0.0567,0.9,25,No
Q0231,5000,1,9,0.0705,0.9,25,No
Q0231,5000,1,10,0.0856,0.9,25,No
Q0231,5000,1,11,0.1021,0.9,25,No
Q0231,5000,1,12,0.1199,0.9,25,No
Q0231,5000,1,13,0.1389,0.9,25,No
Q0231,5000,1,14,0.159,0.9,25,No
Q0231,5000,1,15,0.1802,0.9,25,No
Q0231,5000,1,16,0.2025,0.9,25,No
Q0231,5000,1,17,0.2256,0.9,25,No
Q0231,5000,1,18,0.2497,0.9,25,No
Q0231,5000,1,19,0.2746,0.9,25,No
Q0231,5000,1,20,0.3002,0.9,25,No
Q0231,5000,1,21,0.3264,0.9,25,No
Q0231,5000,1,22,0.3532,0.9,25,No
Q0231,5000,1,23,0.3805,0.9,25,No
Q0231,5000,1,24,0.4081,0.9,25,No
Q0231,5000,1,25,0.4361,0.9,25,Yes
Q0232,5000,1,1,0.0018,0.9,25,No
Q0232,5000,1,2,0.005,0.9,25,No
Q0232,5000,1,3,0.0098,0.9,25,No
Q0232,5000,1,4,0.0161,0.9,25,No
Q0232,5000,1,5,0.024,0.9,25,No
Q0232,5000,1,6,0.0334,0.9,25,No
Q0232,5000,1,7,0.0443,0.9,25,No
Q0232,5000,1,8,0.0567,0.9,25,No
Q0232,5000,1,9,0.0705,0.9,25,No
Q0232,5000,1,10,0.0856,0.9,25,No
Q0232,5000,1,11,0.1021,0.9,25,No
Q0232,5000,1,12,0.1199,0.9,25,No
Q0232,5000,1,13,0.1389,0.9,25,No
Q0232,5000,1,14,0.159,0.9,25,No
Q0232,5000,1,15,0.1802,0.9,25,No
Q0232,5000,1,16,0.2025,0.9,25,No
Q0232,5000,1,17,0.2256,0.9,25,No
Q0232,5000,1,18,0.2497,0.9,25,No
Q0232,5000,1,19,0.2746,0.9,25,No
Q0232,5000,1,20,0.3002,0.9,25,No
Q0232,5000,1,21,0.3264,0.9,25,No
Q0232,5000,1,22,0.3532,0.9,25,No
Q0232,5000,1,23,0.3805,0.9,25,No
Q0232,5000,1,24,0.4081,0.9,25,No
Q0232,5000,1,25,0.4361,0.9,25,Yes
Q0233,5000,1,1,0.0018,0.9,25,No
Q0233,5000,1,2,0.005,0.9,25,No
Q0233,5000,1,3,0.0098,0.9,25,No
Q0233,5000,1,4,0.0161,0.9,25,No
Q0233,5000,1,5,0.024,0.9,25,No
Q0233,5000,1,6,0.0334,0.9,25,No
Q0233,5000,1,7,0.0443,0.9,25,No
Q0233,5000,1,8,0.0567,0.9,25,No
Q0233,5000,1,9,0.0705,0.9,25,No
Q0233,5000,1,10,0.0856,0.9,25,No
Q0233,5000,1,11,0.1021,0.9,25,No
Q0233,5000,1,12,0.1199,0.9,25,No
Q0233,5000,1,13,0.1389,0.9,25,No
Q0233,5000,1,14,0.159,0.9,25,No
Q0233,5000,1,15,0.1802,0.9,25,No
Q0233,5000,1,16,0.2025,0.9,25,No
Q0233,5000,1,17,0.2256,0.9,25,No
Q0233,5000,1,18,0.2497,0.9,25,No
Q0233,5000,1,19,0.2746,0.9,25,No
Q0233,5000,1,20,0.3002,0.9,25,No
Q0233,5000,1,21,0.3264,0.9,25,No
Q0233,5000,1,22,0.3532,0.9,25,No
Q0233,5000,1,23,0.3805,0.9,25,No
Q0233,5000,1,24,0.4081,0.9,25,No
Q0233,5000,1,25,0.4361,0.9,25,Yes
Q0234,5000,1,1,0.0018,0.9,25,No
Q0234,5000,1,2,0.005,0.9,25,No
Q0234,5000,1,3,0.0098,0.9,25,No
Q0234,5000,1,4,0.0161,0.9,25,No
Q0234,5000,1,5,0.024,0.9,25,No
Q0234,5000,1,6,0.0334,0.9,25,No
Q0234,5000,1,7,0.0443,0.9,25,No
Q0234,5000,1,8,0.0567,0.9,25,No
Q0234,5000,1,9,0.0705,0.9,25,No
Q0234,5000,1,10,0.0856,0.9,25,No
Q0234,5000,1,11,0.1021,0.9,25,No
Q0234,5000,1,12,0.1199,0.9,25,No
Q0234,5000,1,13,0.1389,0.9,25,No
Q0234,5000,1,14,0.159,0.9,25,No
Q0234,5000,1,15,0.1802,0.9,25,No
Q0234,5000,1,16,0.2025,0.9,25,No
Q0234,5000,1,17,0.2256,0.9,25,No
Q0234,5000,1,18,0.2497,0.9,25,No
Q0234,5000,1,19,0.2746,0.9,25,No
Q0234,5000,1,20,0.3002,0.9,25,No
Q0234,5000,1,21,0.3264,0.9,25,No
Q0234,5000,1,22,0.3532,0.9,25,No
Q0234,5000,1,23,0.3805,0.9,25,No
Q0234,5000,1,24,0.4081,0.9,25,No
Q0234,5000,1,25,0.4361,0.9,25,Yes
Q0235,5000,1,1,0.0018,0.9,25,No
Q0235,5000,1,2,0.005,0.9,25,No
Q0235,5000,1,3,0.0098,0.9,25,No
Q0235,5000,1,4,0.0161,0.9,25,No
Q0235,5000,1,5,0.024,0.9,25,No
Q0235,5000,1,6,0.0334,0.9,25,No
Q0235,5000,1,7,0.0443,0.9,25,No
Q0235,5000,1,8,0.0567,0.9,25,No
Q0235,5000,1,9,0.0705,0.9,25,No
Q0235,5000,1,10,0.0856,0.9,25,No
Q0235,5000,1,11,0.1021,0.9,25,No
Q0235,5000,1,12,0.1199,0.9,25,No
Q0235,5000,1,13,0.1389,0.9,25,No
Q0235,5000,1,14,0.159,0.9,25,No
Q0235,5000,1,15,0.1802,0.9,25,No
Q0235,5000,1,16,0.2025,0.9,25,No
Q0235,5000,1,17,0.2256,0.9,25,No
Q0235,5000,1,18,0.2497,0.9,25,No
Q0235,5000,1,19,0.2746,0.9,25,No
Q0235,5000,1,20,0.3002,0.9,25,No
Q0235,5000,1,21,0.3264,0.9,25,No
Q0235,5000,1,22,0.3532,0.9,25,No
Q0235,5000,1,23,0.3805,0.9,25,No
Q0235,5000,1,24,0.4081,0.9,25,No
Q0235,5000,1,25,0.4361,0.9,25,Yes
Q0236,5000,1,1,0.0018,0.9,25,No
Q0236,5000,1,2,0.005,0.9,25,No
Q0236,5000,1,3,0.0098,0.9,25,No
Q0236,5000,1,4,0.0161,0.9,25,No
Q0236,5000,1,5,0.024,0.9,25,No
Q0236,5000,1,6,0.0334,0.9,25,No
Q0236,5000,1,7,0.0443,0.9,25,No
Q0236,5000,1,8,0.0567,0.9,25,No
Q0236,5000,1,9,0.0705,0.9,25,No
Q0236,5000,1,10,0.0856,0.9,25,No
Q0236,5000,1,11,0.1021,0.9,25,No
Q0236,5000,1,12,0.1199,0.9,25,No
Q0236,5000,1,13,0.1389,0.9,25,No
Q0236,5000,1,14,0.159,0.9,25,No
Q0236,5000,1,15,0.1802,0.9,25,No
Q0236,5000,1,16,0.2025,0.9,25,No
Q0236,5000,1,17,0.2256,0.9,25,No
Q0236,5000,1,18,0.2497,0.9,25,No
Q0236,5000,1,19,0.2746,0.9,25,No
Q0236,5000,1,20,0.3002,0.9,25,No
Q0236,5000,1,21,0.3264,0.9,25,No
Q0236,5000,1,22,0.3532,0.9,25,No
Q0236,5000,1,23,0.3805,0.9,25,No
Q0236,5000,1,24,0.4081,0.9,25,No
Q0236,5000,1,25,0.4361,0.9,25,Yes
Q0237,5000,1,1,0.0018,0.9,25,No
Q0237,5000,1,2,0.005,0.9,25,No
Q0237,5000,1,3,0.0098,0.9,25,No
Q0237,5000,1,4,0.0161,0.9,25,No
Q0237,5000,1,5,0.024,0.9,25,No
Q0237,5000,1,6,0.0334,0.9,25,No
Q0237,5000,1,7,0.0443,0.9,25,No
Q0237,5000,1,8,0.0567,0.9,25,No
Q0237,5000,1,9,0.0705,0.9,25,No
Q0237,5000,1,10,0.0856,0.9,25,No
Q0237,5000,1,11,0.1021,0.9,25,No
Q0237,5000,1,12,0.1199,0.9,25,No
Q0237,5000,1,13,0.1389,0.9,25,No
Q0237,5000,1,14,0.159,0.9,25,No
Q0237,5000,1,15,0.1802,0.9,25,No
Q0237,5000,1,16,0.2025,0.9,25,No
Q0237,5000,1,17,0.2256,0.9,25,No
Q0237,5000,1,18,0.2497,0.9,25,No
Q0237,5000,1,19,0.2746,0.9,25,No
Q0237,5000,1,20,0.3002,0.9,25,No
Q0237,5000,1,21,0.3264,0.9,25,No
Q0237,5000,1,22,0.3532,0.9,25,No
Q0237,5000,1,23,0.3805,0.9,25,No
Q0237,5000,1,24,0.4081,0.9,25,No
Q0237,5000,1,25,0.4361,0.9,25,Yes
Q0238,5000,1,1,0.0018,0.9,25,No
Q0238,5000,1,2,0.005,0.9,25,No
Q0238,5000,1,3,0.0098,0.9,25,No
Q0238,5000,1,4,0.0161,0.9,25,No
Q0238,5000,1,5,0.024,0.9,25,No
Q0238,5000,1,6,0.0334,0.9,25,No
Q0238,5000,1,7,0.0443,0.9,25,No
Q0238,5000,1,8,0.0567,0.9,25,No
Q0238,5000,1,9,0.0705,0.9,25,No
Q0238,5000,1,10,0.0856,0.9,25,No
Q0238,5000,1,11,0.1021,0.9,25,No
Q0238,5000,1,12,0.1199,0.9,25,No
Q0238,5000,1,13,0.1389,0.9,25,No
Q0238,5000,1,14,0.159,0.9,25,No
Q0238,5000,1,15,0.1802,0.9,25,No
Q0238,5000,1,16,0.2025,0.9,25,No
Q0238,5000,1,17,0.2256,0.9,25,No
Q0238,5000,1,18,0.2497,0.9,25,No
Q0238,5000,1,19,0.2746,0.9,25,No
Q0238,5000,1,20,0.3002,0.9,25,No
Q0238,5000,1,21,0.3264,0.9,25,No
Q0238,5000,1,22,0.3532,0.9,25,No
Q0238,5000,1,23,0.3805,0.9,25,No
Q0238,5000,1,24,0.4081,0.9,25,No
Q0238,5000,1,25,0.4361,0.9,25,Yes
Q0239,5000,1,1,0.0018,0.9,25,No
Q0239,5000,1,2,0.005,0.9,25,No
Q0239,5000,1,3,0.0098,0.9,25,No
Q0239,5000,1,4,0.0161,0.9,25,No
Q0239,5000,1,5,0.024,0.9,25,No
Q0239,5000,1,6,0.0334,0.9,25,No
Q0239,5000,1,7,0.0443,0.9,25,No
Q0239,5000,1,8,0.0567,0.9,25,No
Q0239,5000,1,9,0.0705,0.9,25,No
Q0239,5000,1,10,0.0856,0.9,25,No
Q0239,5000,1,11,0.1021,0.9,25,No
Q0239,5000,1,12,0.1199,0.9,25,No
Q0239,5000,1,13,0.1389,0.9,25,No
Q0239,5000,1,14,0.159,0.9,25,No
Q0239,5000,1,15,0.1802,0.9,25,No
Q0239,5000,1,16,0.2025,0.9,25,No
Q0239,5000,1,17,0.2256,0.9,25,No
Q0239,5000,1,18,0.2497,0.9,25,No
Q0239,5000,1,19,0.2746,0.9,25,No
Q0239,5000,1,20,0.3002,0.9,25,No
Q0239,5000,1,21,0.3264,0.9,25,No
Q0239,5000,1,22,0.3532,0.9,25,No
Q0239,5000,1,23,0.3805,0.9,25,No
Q0239,5000,1,24,0.4081,0.9,25,No
Q0239,5000,1,25,0.4361,0.9,25,Yes
Q0240,5000,1,1,0.0018,0.9,25,No
Q0240,5000,1,2,0.005,0.9,25,No
Q0240,5000,1,3,0.0098,0.9,25,No
Q0240,5000,1,4,0.0161,0.9,25,No
Q0240,5000,1,5,0.024,0.9,25,No
Q0240,5000,1,6,0.0334,0.9,25,No
Q0240,5000,1,7,0.0443,0.9,25,No
Q0240,5000,1,8,0.0567,0.9,25,No
Q0240,5000,1,9,0.0705,0.9,25,No
Q0240,5000,1,10,0.0856,0.9,25,No
Q0240,5000,1,11,0.1021,0.9,25,No
Q0240,5000,1,12,0.1199,0.9,25,No
Q0240,5000,1,13,0.1389,0.9,25,No
Q0240,5000,1,14,0.159,0.9,25,No
Q0240,5000,1,15,0.1802,0.9,25,No
Q0240,5000,1,16,0.2025,0.9,25,No
Q0240,5000,1,17,0.2256,0.9,25,No
Q0240,5000,1,18,0.2497,0.9,25,No
Q0240,5000,1,19,0.2746,0.9,25,No
Q0240,5000,1,20,0.3002,0.9,25,No
Q0240,5000,1,21,0.3264,0.9,25,No
Q0240,5000,1,22,0.3532,0.9,25,No
Q0240,5000,1,23,0.3805,0.9,25,No
Q0240,5000,1,24,0.4081,0.9,25,No
Q0240,5000,1,25,0.4361,0.9,25,Yes
Q0241,5000,2,1,0.0036,0.9,25,No
Q0241,5000,2,2,0.01,0.9,25,No
Q0241,5000,2,3,0.0195,0.9,25,No
Q0241,5000,2,4,0.0321,0.9,25,No
Q0241,5000,2,5,0.0476,0.9,25,No
Q0241,5000,2,6,0.0661,0.9,25,No
Q0241,5000,2,7,0.0873,0.9,25,No
Q0241,5000,2,8,0.1112,0.9,25,No
Q0241,5000,2,9,0.1376,0.9,25,No
Q0241,5000,2,10,0.1663,0.9,25,No
Q0241,5000,2,11,0.1971,0.9,25,No
Q0241,5000,2,12,0.2299,0.9,25,No
Q0241,5000,2,13,0.2644,0.9,25,No
Q0241,5000,2,14,0.3004,0.9,25,No
Q0241,5000,2,15,0.3376,0.9,25,No
Q0241,5000,2,16,0.376,0.9,25,No
Q0241,5000,2,17,0.4151,0.9,25,No
Q0241,5000,2,18,0.4547,0.9,25,No
Q0241,5000,2,19,0.4947,0.9,25,No
Q0241,5000,2,20,0.5346,0.9,25,No
Q0241,5000,2,21,0.5744,0.9,25,No
Q0241,5000,2,22,0.6137,0.9,25,No
Q0241,5000,2,23,0.6522,0.9,25,No
Q0241,5000,2,24,0.6898,0.9,25,No
Q0241,5000,2,25,0.7261,0.9,25,Yes
Q0242,5000,16,1,0.0286,0.9,11,No
Q0242,5000,16,2,0.078,0.9,11,No
Q0242,5000,16,3,0.1489,0.9,11,No
Q0242,5000,16,4,0.2378,0.9,11,No
Q0242,5000,16,5,0.3401,0.9,11,No
Q0242,5000,16,6,0.4505,0.9,11,No
Q0242,5000,16,7,0.5634,0.9,11,No
Q0242,5000,16,8,0.6731,0.9,11,No
Q0242,5000,16,9,0.774,0.9,11,No
Q0242,5000,16,10,0.8609,0.9,11,No
Q0242,5000,16,11,0.9294,0.9,11,Yes
Q0243,5000,8,1,0.0143,0.9,16,No
Q0243,5000,8,2,0.0395,0.9,16,No
Q0243,5000,8,3,0.0764,0.9,16,No
Q0243,5000,8,4,0.1242,0.9,16,No
Q0243,5000,8,5,0.1815,0.9,16,No
Q0243,5000,8,6,0.247,0.9,16,No
Q0243,5000,8,7,0.319,0.9,16,No
Q0243,5000,8,8,0.3956,0.9,16,No
Q0243,5000,8,9,0.4748,0.9,16,No
Q0243,5000,8,10,0.5547,0.9,16,No
Q0243,5000,8,11,0.6332,0.9,16,No
Q0243,5000,8,12,0.7083,0.9,16,No
Q0243,5000,8,13,0.7781,0.9,16,No
Q0243,5000,8,14,0.8408,0.9,16,No
Q0243,5000,8,15,0.8947,0.9,16,No
Q0243,5000,8,16,0.9386,0.9,16,Yes
Q0244,5000,3,1,0.0054,0.9,25,No
Q0244,5000,3,2,0.0149,0.9,25,No
Q0244,5000,3,3,0.0291,0.9,25,No
Q0244,5000,3,4,0.0478,0.9,25,No
Q0244,5000,3,5,0.0709,0.9,25,No
Q0244,5000,3,6,0.098,0.9,25,No
Q0244,5000,3,7,0.1291,0.9,25,No
Q0244,5000,3,8,0.1636,0.9,25,No
Q0244,5000,3,9,0.2014,0.9,25,No
Q0244,5000,3,10,0.2421,0.9,25,No
Q0244,5000,3,11,0.2853,0.9,25,No
Q0244,5000,3,12,0.3305,0.9,25,No
Q0244,5000,3,13,0.3773,0.9,25,No
Q0244,5000,3,14,0.4253,0.9,25,No
Q0244,5000,3,15,0.474,0.9,25,No
Q0244,5000,3,16,0.523,0.9,25,No
Q0244,5000,3,17,0.5718,0.9,25,No
Q0244,5000,3,18,0.6198,0.9,25,No
Q0244,5000,3,19,0.6667,0.9,25,No
Q0244,5000,3,20,0.7121,0.9,25,No
Q0244,5000,3,21,0.7553,0.9,25,No
Q0244,5000,3,22,0.7962,0.9,25,No
Q0244,5000,3,23,0.8342,0.9,25,No
Q0244,5000,3,24,0.8689,0.9,25,No
Q0244,5000,3,25,0.9002,0.9,25,Yes
Q0245,5000,4,1,0.0072,0.9,22,No
Q0245,5000,4,2,0.0199,0.9,22,No
Q0245,5000,4,3,0.0387,0.9,22,No
Q0245,5000,4,4,0.0634,0.9,22,No
Q0245,5000,4,5,0.0937,0.9,22,No
Q0245,5000,4,6,0.1292,0.9,22,No
Q0245,5000,4,7,0.1695,0.9,22,No
Q0245,5000,4,8,0.214,0.9,22,No
Q0245,5000,4,9,0.2621,0.9,22,No
Q0245,5000,4,10,0.3133,0.9,22,No
Q0245,5000,4,11,0.3669,0.9,22,No
Q0245,5000,4,12,0.4221,0.9,22,No
Q0245,5000,4,13,0.4784,0.9,22,No
Q0245,5000,4,14,0.5349,0.9,22,No
Q0245,5000,4,15,0.591,0.9,22,No
Q0245,5000,4,16,0.646,0.9,22,No
Q0245,5000,4,17,0.699,0.9,22,No
Q0245,5000,4,18,0.7495,0.9,22,No
Q0245,5000,4,19,0.7969,0.9,22,No
Q0245,5000,4,20,0.8404,0.9,22,No
Q0245,5000,4,21,0.8796,0.9,22,No
Q0245,5000,4,22,0.9139,0.9,22,Yes
Q0246,5000,1,1,0.0018,0.9,25,No
